Intersection,Date,Hour,Period,Weather,Cars,Boda_bodas,Tricycles,Minibuses,Heavy_Trucks
Kibuye Roundabout,2026-06-14,17,Peak,Dry,425,909,270,185,33
Kibuye Roundabout,2026-06-14,17,Peak,Dry,533,1226,286,171,33
Kibuye Roundabout,2026-06-14,17,Peak,Dry,519,1305,223,174,41
Kibuye Roundabout,2026-06-14,18,Peak,Dry,510,1274,245,204,22
Kibuye Roundabout,2026-06-14,18,Peak,Dry,423,1500,254,174,23
Kibuye Roundabout,2026-06-14,18,Peak,Dry,517,1054,287,254,15
Kibuye Roundabout,2026-06-14,18,Peak,Dry,575,1557,278,241,34
Kibuye Roundabout,2026-06-14,19,Off-Peak,Dry,468,1414,260,187,24
Kibuye Roundabout,2026-06-14,19,Off-Peak,Dry,517,1503,248,202,26
Kibuye Roundabout,2026-06-14,19,Off-Peak,Dry,603,1476,285,275,17
Kibuye Roundabout,2026-06-14,19,Off-Peak,Dry,651,1073,327,241,47
Kibuye Roundabout,2026-06-14,20,Off-Peak,Dry,179,477,84,77,14
Kibuye Roundabout,2026-06-14,20,Off-Peak,Dry,308,476,149,153,11
Kibuye Roundabout,2026-06-14,20,Off-Peak,Dry,230,457,110,109,11
Kibuye Roundabout,2026-06-14,20,Off-Peak,Dry,269,431,134,91,12
Kibuye Roundabout,2026-06-14,21,Off-Peak,Dry,229,519,123,77,13
Kibuye Roundabout,2026-06-14,21,Off-Peak,Dry,221,386,115,70,14
Kibuye Roundabout,2026-06-14,21,Off-Peak,Dry,218,499,100,67,11
Kibuye Roundabout,2026-06-14,21,Off-Peak,Dry,291,620,123,111,19
Kibuye Roundabout,2026-06-15,6,Off-Peak,Dry,244,479,128,75,7
Kibuye Roundabout,2026-06-15,6,Off-Peak,Dry,261,641,106,95,15
Kibuye Roundabout,2026-06-15,6,Off-Peak,Dry,188,508,91,69,12
Kibuye Roundabout,2026-06-15,6,Off-Peak,Dry,192,449,127,58,15
Kibuye Roundabout,2026-06-15,7,Peak,Dry,391,985,235,133,23
Kibuye Roundabout,2026-06-15,7,Peak,Dry,459,1470,272,188,22
Kibuye Roundabout,2026-06-15,7,Peak,Dry,678,1795,327,295,22
Kibuye Roundabout,2026-06-15,7,Peak,Dry,453,1368,271,187,20
Kibuye Roundabout,2026-06-15,8,Peak,Dry,669,1711,311,306,23
Kibuye Roundabout,2026-06-15,8,Peak,Dry,538,1123,231,161,38
Kibuye Roundabout,2026-06-15,8,Peak,Dry,441,892,227,212,14
Kibuye Roundabout,2026-06-15,8,Peak,Dry,398,1334,272,168,22
Kibuye Roundabout,2026-06-15,9,Off-Peak,Dry,661,1002,289,215,36
Kibuye Roundabout,2026-06-15,9,Off-Peak,Dry,558,1376,236,271,29
Kibuye Roundabout,2026-06-15,9,Off-Peak,Dry,680,1109,311,206,47
Kibuye Roundabout,2026-06-15,9,Off-Peak,Dry,656,1739,293,283,42
Kibuye Roundabout,2026-06-15,10,Off-Peak,Dry,252,611,108,111,5
Kibuye Roundabout,2026-06-15,10,Off-Peak,Dry,198,453,98,79,7
Kibuye Roundabout,2026-06-15,10,Off-Peak,Dry,152,373,75,51,8
Kibuye Roundabout,2026-06-15,10,Off-Peak,Dry,193,539,111,85,4
Kibuye Roundabout,2026-06-15,11,Off-Peak,Dry,242,606,109,116,15
Kibuye Roundabout,2026-06-15,11,Off-Peak,Dry,187,475,94,71,14
Kibuye Roundabout,2026-06-15,11,Off-Peak,Dry,224,773,151,85,13
Kibuye Roundabout,2026-06-15,11,Off-Peak,Dry,180,375,77,74,13
Kibuye Roundabout,2026-06-15,12,Off-Peak,Dry,274,643,116,103,8
Kibuye Roundabout,2026-06-15,12,Off-Peak,Dry,250,539,117,83,17
Kibuye Roundabout,2026-06-15,12,Off-Peak,Dry,169,369,79,65,6
Kibuye Roundabout,2026-06-15,12,Off-Peak,Dry,138,510,99,51,9
Kibuye Roundabout,2026-06-15,13,Off-Peak,Dry,195,538,100,78,7
Kibuye Roundabout,2026-06-15,13,Off-Peak,Dry,228,785,131,90,16
Kibuye Roundabout,2026-06-15,13,Off-Peak,Dry,201,610,87,84,15
Kibuye Roundabout,2026-06-15,13,Off-Peak,Dry,191,647,114,75,10
Kibuye Roundabout,2026-06-15,14,Off-Peak,Dry,205,565,97,90,6
Kibuye Roundabout,2026-06-15,14,Off-Peak,Dry,199,481,103,73,8
Kibuye Roundabout,2026-06-15,14,Off-Peak,Dry,164,489,83,78,11
Kibuye Roundabout,2026-06-15,14,Off-Peak,Dry,161,427,96,65,8
Kibuye Roundabout,2026-06-15,15,Off-Peak,Dry,259,430,106,127,19
Kibuye Roundabout,2026-06-15,15,Off-Peak,Dry,212,596,113,64,5
Kibuye Roundabout,2026-06-15,15,Off-Peak,Dry,147,391,87,47,3
Kibuye Roundabout,2026-06-15,15,Off-Peak,Dry,253,700,117,108,5
Kibuye Roundabout,2026-06-15,16,Peak,Dry,601,1540,271,283,21
Kibuye Roundabout,2026-06-15,16,Peak,Dry,558,970,229,255,16
Kibuye Roundabout,2026-06-15,16,Peak,Dry,430,978,258,150,24
Kibuye Roundabout,2026-06-15,16,Peak,Dry,473,1502,277,159,26
Kibuye Roundabout,2026-06-15,17,Peak,Dry,427,861,265,168,30
Kibuye Roundabout,2026-06-15,17,Peak,Dry,616,1678,263,266,43
Kibuye Roundabout,2026-06-15,17,Peak,Dry,649,1699,303,230,36
Kibuye Roundabout,2026-06-15,17,Peak,Dry,504,1112,271,229,25
Kibuye Roundabout,2026-06-15,18,Peak,Dry,434,1261,204,165,34
Kibuye Roundabout,2026-06-15,18,Peak,Dry,560,1671,251,235,32
Kibuye Roundabout,2026-06-15,18,Peak,Dry,561,1667,282,203,31
Kibuye Roundabout,2026-06-15,18,Peak,Dry,511,1757,337,235,33
Kibuye Roundabout,2026-06-15,19,Off-Peak,Dry,519,1077,314,174,41
Kibuye Roundabout,2026-06-15,19,Off-Peak,Dry,503,854,227,247,38
Kibuye Roundabout,2026-06-15,19,Off-Peak,Dry,696,1460,246,253,22
Kibuye Roundabout,2026-06-15,19,Off-Peak,Dry,450,1424,215,169,13
Kibuye Roundabout,2026-06-15,20,Off-Peak,Dry,225,745,150,75,7
Kibuye Roundabout,2026-06-15,20,Off-Peak,Dry,170,557,106,55,7
Kibuye Roundabout,2026-06-15,20,Off-Peak,Dry,186,611,125,82,14
Kibuye Roundabout,2026-06-15,20,Off-Peak,Dry,187,467,110,73,14
Kibuye Roundabout,2026-06-15,21,Off-Peak,Dry,249,534,107,74,8
Kibuye Roundabout,2026-06-15,21,Off-Peak,Dry,236,455,120,70,8
Kibuye Roundabout,2026-06-15,21,Off-Peak,Dry,207,581,125,80,7
Kibuye Roundabout,2026-06-15,21,Off-Peak,Dry,272,726,97,104,14
Kibuye Roundabout,2026-06-16,6,Off-Peak,Dry,176,538,81,72,5
Kibuye Roundabout,2026-06-16,6,Off-Peak,Dry,232,411,128,103,11
Kibuye Roundabout,2026-06-16,6,Off-Peak,Dry,305,752,145,145,9
Kibuye Roundabout,2026-06-16,6,Off-Peak,Dry,225,520,108,77,15
Kibuye Roundabout,2026-06-16,7,Peak,Dry,545,1416,291,270,13
Kibuye Roundabout,2026-06-16,7,Peak,Dry,482,1381,243,198,29
Kibuye Roundabout,2026-06-16,7,Peak,Dry,590,1690,344,213,20
Kibuye Roundabout,2026-06-16,7,Peak,Dry,524,1057,207,208,27
Kibuye Roundabout,2026-06-16,8,Peak,Dry,505,1233,246,153,17
Kibuye Roundabout,2026-06-16,8,Peak,Dry,562,1582,291,264,21
Kibuye Roundabout,2026-06-16,8,Peak,Dry,556,1378,280,198,21
Kibuye Roundabout,2026-06-16,8,Peak,Dry,609,1135,287,250,43
Kibuye Roundabout,2026-06-16,9,Off-Peak,Dry,512,1484,235,183,11
Kibuye Roundabout,2026-06-16,9,Off-Peak,Dry,481,1055,276,231,32
Kibuye Roundabout,2026-06-16,9,Off-Peak,Dry,602,1086,301,259,37
Kibuye Roundabout,2026-06-16,9,Off-Peak,Dry,467,1258,334,227,13
Kibuye Roundabout,2026-06-16,10,Off-Peak,Dry,193,354,112,70,4
Kibuye Roundabout,2026-06-16,10,Off-Peak,Dry,285,790,122,111,18
Kibuye Roundabout,2026-06-16,10,Off-Peak,Dry,294,558,141,131,6
Kibuye Roundabout,2026-06-16,10,Off-Peak,Dry,283,613,106,112,20
Kibuye Roundabout,2026-06-16,11,Off-Peak,Dry,171,533,77,79,12
Kibuye Roundabout,2026-06-16,11,Off-Peak,Dry,298,464,142,92,18
Kibuye Roundabout,2026-06-16,11,Off-Peak,Dry,222,648,120,93,15
Kibuye Roundabout,2026-06-16,11,Off-Peak,Dry,295,638,144,114,9
Kibuye Roundabout,2026-06-16,12,Off-Peak,Dry,236,637,131,91,15
Kibuye Roundabout,2026-06-16,12,Off-Peak,Dry,151,412,86,56,4
Kibuye Roundabout,2026-06-16,12,Off-Peak,Dry,326,500,151,132,7
Kibuye Roundabout,2026-06-16,12,Off-Peak,Dry,184,415,79,65,8
Kibuye Roundabout,2026-06-16,13,Off-Peak,Dry,210,443,106,91,9
Kibuye Roundabout,2026-06-16,13,Off-Peak,Dry,236,715,115,74,9
Kibuye Roundabout,2026-06-16,13,Off-Peak,Dry,202,616,128,85,13
Kibuye Roundabout,2026-06-16,13,Off-Peak,Dry,187,403,89,56,13
Kibuye Roundabout,2026-06-16,14,Off-Peak,Dry,212,571,124,98,16
Kibuye Roundabout,2026-06-16,14,Off-Peak,Dry,277,677,128,106,7
Kibuye Roundabout,2026-06-16,14,Off-Peak,Dry,145,442,82,63,10
Kibuye Roundabout,2026-06-16,14,Off-Peak,Dry,252,776,123,103,12
Kibuye Roundabout,2026-06-16,15,Off-Peak,Dry,226,705,121,103,8
Kibuye Roundabout,2026-06-16,15,Off-Peak,Dry,150,290,73,57,5
Kibuye Roundabout,2026-06-16,15,Off-Peak,Dry,156,482,92,62,4
Kibuye Roundabout,2026-06-16,15,Off-Peak,Dry,204,391,101,82,5
Kibuye Roundabout,2026-06-16,16,Peak,Dry,687,1387,330,225,32
Kibuye Roundabout,2026-06-16,16,Peak,Dry,453,1104,219,220,18
Kibuye Roundabout,2026-06-16,16,Peak,Dry,513,944,302,240,14
Kibuye Roundabout,2026-06-16,16,Peak,Dry,533,952,294,209,42
Kibuye Roundabout,2026-06-16,17,Peak,Dry,603,1584,325,214,17
Kibuye Roundabout,2026-06-16,17,Peak,Dry,474,939,243,178,19
Kibuye Roundabout,2026-06-16,17,Peak,Dry,509,1805,323,206,14
Kibuye Roundabout,2026-06-16,17,Peak,Dry,619,1431,268,259,29
Kibuye Roundabout,2026-06-16,18,Peak,Dry,611,1026,245,239,34
Kibuye Roundabout,2026-06-16,18,Peak,Dry,531,1257,283,199,19
Kibuye Roundabout,2026-06-16,18,Peak,Dry,410,1248,240,124,20
Kibuye Roundabout,2026-06-16,18,Peak,Dry,478,1593,269,182,31
Kibuye Roundabout,2026-06-16,19,Off-Peak,Dry,545,1428,216,174,38
Kibuye Roundabout,2026-06-16,19,Off-Peak,Dry,465,1298,328,163,16
Kibuye Roundabout,2026-06-16,19,Off-Peak,Dry,488,1310,341,170,20
Kibuye Roundabout,2026-06-16,19,Off-Peak,Dry,485,1611,306,175,25
Kibuye Roundabout,2026-06-16,20,Off-Peak,Dry,186,391,72,85,9
Kibuye Roundabout,2026-06-16,20,Off-Peak,Dry,200,406,115,77,9
Kibuye Roundabout,2026-06-16,20,Off-Peak,Dry,303,820,141,95,20
Kibuye Roundabout,2026-06-16,20,Off-Peak,Dry,217,534,99,74,8
Kibuye Roundabout,2026-06-16,21,Off-Peak,Dry,182,266,70,90,8
Kibuye Roundabout,2026-06-16,21,Off-Peak,Dry,211,358,99,103,7
Kibuye Roundabout,2026-06-16,21,Off-Peak,Dry,142,442,83,52,10
Kibuye Roundabout,2026-06-16,21,Off-Peak,Dry,183,369,78,58,10
Kibuye Roundabout,2026-06-17,6,Off-Peak,Dry,163,597,84,64,10
Kibuye Roundabout,2026-06-17,6,Off-Peak,Dry,272,530,104,134,8
Kibuye Roundabout,2026-06-17,6,Off-Peak,Dry,259,699,114,108,10
Kibuye Roundabout,2026-06-17,6,Off-Peak,Dry,181,475,94,78,8
Kibuye Roundabout,2026-06-17,7,Peak,Dry,461,891,269,224,29
Kibuye Roundabout,2026-06-17,7,Peak,Dry,482,981,201,164,14
Kibuye Roundabout,2026-06-17,7,Peak,Dry,421,843,217,162,26
Kibuye Roundabout,2026-06-17,7,Peak,Dry,619,1266,251,248,33
Kibuye Roundabout,2026-06-17,8,Peak,Dry,448,922,263,209,22
Kibuye Roundabout,2026-06-17,8,Peak,Dry,538,1215,253,208,28
Kibuye Roundabout,2026-06-17,8,Peak,Dry,660,1102,240,205,45
Kibuye Roundabout,2026-06-17,8,Peak,Dry,698,1729,338,330,28
Kibuye Roundabout,2026-06-17,9,Off-Peak,Dry,490,1564,245,235,20
Kibuye Roundabout,2026-06-17,9,Off-Peak,Dry,609,1156,326,299,19
Kibuye Roundabout,2026-06-17,9,Off-Peak,Dry,670,1171,336,241,31
Kibuye Roundabout,2026-06-17,9,Off-Peak,Dry,400,1156,234,143,21
Kibuye Roundabout,2026-06-17,10,Off-Peak,Dry,198,553,85,77,10
Kibuye Roundabout,2026-06-17,10,Off-Peak,Dry,129,264,84,45,4
Kibuye Roundabout,2026-06-17,10,Off-Peak,Dry,135,472,88,46,2
Kibuye Roundabout,2026-06-17,10,Off-Peak,Dry,159,440,84,51,7
Kibuye Roundabout,2026-06-17,11,Off-Peak,Dry,234,734,138,85,9
Kibuye Roundabout,2026-06-17,11,Off-Peak,Dry,191,443,129,57,10
Kibuye Roundabout,2026-06-17,11,Off-Peak,Dry,184,411,68,88,5
Kibuye Roundabout,2026-06-17,11,Off-Peak,Dry,177,484,106,72,12
Kibuye Roundabout,2026-06-17,12,Off-Peak,Dry,229,571,140,105,13
Kibuye Roundabout,2026-06-17,12,Off-Peak,Dry,271,568,106,107,7
Kibuye Roundabout,2026-06-17,12,Off-Peak,Dry,231,737,123,76,10
Kibuye Roundabout,2026-06-17,12,Off-Peak,Dry,203,665,96,94,13
Kibuye Roundabout,2026-06-17,13,Off-Peak,Dry,167,551,100,72,7
Kibuye Roundabout,2026-06-17,13,Off-Peak,Dry,233,560,92,99,15
Kibuye Roundabout,2026-06-17,13,Off-Peak,Dry,228,797,160,113,14
Kibuye Roundabout,2026-06-17,13,Off-Peak,Dry,261,576,121,94,7
Kibuye Roundabout,2026-06-17,14,Off-Peak,Dry,180,498,76,71,9
Kibuye Roundabout,2026-06-17,14,Off-Peak,Dry,246,636,140,74,5
Kibuye Roundabout,2026-06-17,14,Off-Peak,Dry,167,372,99,55,8
Kibuye Roundabout,2026-06-17,14,Off-Peak,Dry,219,313,83,76,16
Kibuye Roundabout,2026-06-17,15,Off-Peak,Dry,262,418,132,109,12
Kibuye Roundabout,2026-06-17,15,Off-Peak,Dry,223,573,87,95,5
Kibuye Roundabout,2026-06-17,15,Off-Peak,Dry,258,505,98,118,19
Kibuye Roundabout,2026-06-17,15,Off-Peak,Dry,170,309,85,69,12
Kibuye Roundabout,2026-06-17,16,Peak,Dry,614,1287,315,241,13
Kibuye Roundabout,2026-06-17,16,Peak,Dry,556,935,231,204,18
Kibuye Roundabout,2026-06-17,16,Peak,Dry,400,1442,238,126,27
Kibuye Roundabout,2026-06-17,16,Peak,Dry,586,1664,269,213,33
Kibuye Roundabout,2026-06-17,17,Peak,Dry,504,1722,285,173,19
Kibuye Roundabout,2026-06-17,17,Peak,Dry,405,1472,247,137,28
Kibuye Roundabout,2026-06-17,17,Peak,Dry,473,1446,234,199,13
Kibuye Roundabout,2026-06-17,17,Peak,Dry,453,871,275,201,14
Kibuye Roundabout,2026-06-17,18,Peak,Dry,485,1728,271,235,16
Kibuye Roundabout,2026-06-17,18,Peak,Dry,488,1303,244,218,31
Kibuye Roundabout,2026-06-17,18,Peak,Dry,541,1511,215,247,11
Kibuye Roundabout,2026-06-17,18,Peak,Dry,477,1386,255,233,12
Kibuye Roundabout,2026-06-17,19,Off-Peak,Dry,592,1263,256,275,17
Kibuye Roundabout,2026-06-17,19,Off-Peak,Dry,491,1062,256,203,25
Kibuye Roundabout,2026-06-17,19,Off-Peak,Dry,443,1285,290,213,15
Kibuye Roundabout,2026-06-17,19,Off-Peak,Dry,573,1412,312,216,29
Kibuye Roundabout,2026-06-17,20,Off-Peak,Dry,206,341,95,90,9
Kibuye Roundabout,2026-06-17,20,Off-Peak,Dry,206,398,108,88,9
Kibuye Roundabout,2026-06-17,20,Off-Peak,Dry,160,376,80,70,3
Kibuye Roundabout,2026-06-17,20,Off-Peak,Dry,193,495,112,72,10
Kibuye Roundabout,2026-06-17,21,Off-Peak,Dry,245,727,142,92,15
Kibuye Roundabout,2026-06-17,21,Off-Peak,Dry,278,614,126,104,9
Kibuye Roundabout,2026-06-17,21,Off-Peak,Dry,232,748,115,103,15
Kibuye Roundabout,2026-06-17,21,Off-Peak,Dry,273,736,127,85,15
Kibuye Roundabout,2026-06-18,6,Off-Peak,Dry,126,430,84,42,4
Kibuye Roundabout,2026-06-18,6,Off-Peak,Dry,226,446,95,81,13
Kibuye Roundabout,2026-06-18,6,Off-Peak,Dry,152,469,98,60,5
Kibuye Roundabout,2026-06-18,6,Off-Peak,Dry,178,533,114,53,5
Kibuye Roundabout,2026-06-18,7,Peak,Dry,548,1277,247,222,18
Kibuye Roundabout,2026-06-18,7,Peak,Dry,615,1326,294,196,34
Kibuye Roundabout,2026-06-18,7,Peak,Dry,614,1716,311,232,36
Kibuye Roundabout,2026-06-18,7,Peak,Dry,394,843,199,130,11
Kibuye Roundabout,2026-06-18,8,Peak,Dry,464,902,250,148,12
Kibuye Roundabout,2026-06-18,8,Peak,Dry,405,954,269,155,28
Kibuye Roundabout,2026-06-18,8,Peak,Dry,419,1060,288,204,15
Kibuye Roundabout,2026-06-18,8,Peak,Dry,523,1685,281,182,23
Kibuye Roundabout,2026-06-18,9,Off-Peak,Dry,488,1507,269,159,16
Kibuye Roundabout,2026-06-18,9,Off-Peak,Dry,567,1172,273,247,13
Kibuye Roundabout,2026-06-18,9,Off-Peak,Dry,490,1122,214,166,26
Kibuye Roundabout,2026-06-18,9,Off-Peak,Dry,409,1445,202,160,20
Kibuye Roundabout,2026-06-18,10,Off-Peak,Dry,285,569,127,140,13
Kibuye Roundabout,2026-06-18,10,Off-Peak,Dry,166,491,82,54,8
Kibuye Roundabout,2026-06-18,10,Off-Peak,Dry,243,470,141,109,9
Kibuye Roundabout,2026-06-18,10,Off-Peak,Dry,268,768,141,83,14
Kibuye Roundabout,2026-06-18,11,Off-Peak,Dry,159,472,80,65,12
Kibuye Roundabout,2026-06-18,11,Off-Peak,Dry,231,421,88,74,7
Kibuye Roundabout,2026-06-18,11,Off-Peak,Dry,207,660,136,80,12
Kibuye Roundabout,2026-06-18,11,Off-Peak,Dry,249,475,129,104,14
Kibuye Roundabout,2026-06-18,12,Off-Peak,Dry,266,737,151,129,11
Kibuye Roundabout,2026-06-18,12,Off-Peak,Dry,251,626,101,80,7
Kibuye Roundabout,2026-06-18,12,Off-Peak,Dry,230,546,90,81,12
Kibuye Roundabout,2026-06-18,12,Off-Peak,Dry,196,441,89,87,14
Kibuye Roundabout,2026-06-18,13,Off-Peak,Dry,200,322,104,78,9
Kibuye Roundabout,2026-06-18,13,Off-Peak,Dry,279,430,105,136,7
Kibuye Roundabout,2026-06-18,13,Off-Peak,Dry,140,319,93,67,7
Kibuye Roundabout,2026-06-18,13,Off-Peak,Dry,262,577,129,91,12
Kibuye Roundabout,2026-06-18,14,Off-Peak,Dry,133,368,82,40,6
Kibuye Roundabout,2026-06-18,14,Off-Peak,Dry,245,638,106,102,18
Kibuye Roundabout,2026-06-18,14,Off-Peak,Dry,153,346,83,66,12
Kibuye Roundabout,2026-06-18,14,Off-Peak,Dry,158,296,68,66,12
Kibuye Roundabout,2026-06-18,15,Off-Peak,Dry,283,709,125,137,19
Kibuye Roundabout,2026-06-18,15,Off-Peak,Dry,190,467,79,76,12
Kibuye Roundabout,2026-06-18,15,Off-Peak,Dry,232,427,135,90,16
Kibuye Roundabout,2026-06-18,15,Off-Peak,Dry,208,406,112,66,7
Kibuye Roundabout,2026-06-18,16,Peak,Dry,559,1058,274,231,25
Kibuye Roundabout,2026-06-18,16,Peak,Dry,557,1148,296,198,24
Kibuye Roundabout,2026-06-18,16,Peak,Dry,551,1619,308,272,43
Kibuye Roundabout,2026-06-18,16,Peak,Dry,450,1143,220,216,31
Kibuye Roundabout,2026-06-18,17,Peak,Dry,518,884,246,249,41
Kibuye Roundabout,2026-06-18,17,Peak,Dry,556,899,248,226,17
Kibuye Roundabout,2026-06-18,17,Peak,Dry,628,1503,305,199,42
Kibuye Roundabout,2026-06-18,17,Peak,Dry,397,1392,269,148,26
Kibuye Roundabout,2026-06-18,18,Peak,Dry,576,1708,271,189,14
Kibuye Roundabout,2026-06-18,18,Peak,Dry,606,974,294,223,16
Kibuye Roundabout,2026-06-18,18,Peak,Dry,592,1066,272,205,29
Kibuye Roundabout,2026-06-18,18,Peak,Dry,699,1134,305,315,54
Kibuye Roundabout,2026-06-18,19,Off-Peak,Dry,517,1252,234,243,30
Kibuye Roundabout,2026-06-18,19,Off-Peak,Dry,578,1392,278,201,35
Kibuye Roundabout,2026-06-18,19,Off-Peak,Dry,639,1083,256,218,17
Kibuye Roundabout,2026-06-18,19,Off-Peak,Dry,613,1398,294,282,39
Kibuye Roundabout,2026-06-18,20,Off-Peak,Dry,183,357,112,87,11
Kibuye Roundabout,2026-06-18,20,Off-Peak,Dry,170,316,95,73,11
Kibuye Roundabout,2026-06-18,20,Off-Peak,Dry,243,390,113,95,5
Kibuye Roundabout,2026-06-18,20,Off-Peak,Dry,218,594,108,92,9
Kibuye Roundabout,2026-06-18,21,Off-Peak,Dry,268,550,135,99,14
Kibuye Roundabout,2026-06-18,21,Off-Peak,Dry,239,624,150,75,12
Kibuye Roundabout,2026-06-18,21,Off-Peak,Dry,207,439,83,66,8
Kibuye Roundabout,2026-06-18,21,Off-Peak,Dry,211,358,113,76,6
Kibuye Roundabout,2026-06-19,6,Off-Peak,Dry,168,593,88,56,4
Kibuye Roundabout,2026-06-19,6,Off-Peak,Dry,232,460,115,72,12
Kibuye Roundabout,2026-06-19,6,Off-Peak,Dry,159,395,79,54,6
Kibuye Roundabout,2026-06-19,6,Off-Peak,Dry,219,474,104,73,14
Kibuye Roundabout,2026-06-19,7,Peak,Dry,446,1058,214,205,31
Kibuye Roundabout,2026-06-19,7,Peak,Dry,446,1081,220,210,11
Kibuye Roundabout,2026-06-19,7,Peak,Dry,632,1478,233,310,46
Kibuye Roundabout,2026-06-19,7,Peak,Dry,461,1659,324,195,26
Kibuye Roundabout,2026-06-19,8,Peak,Dry,516,1503,272,216,27
Kibuye Roundabout,2026-06-19,8,Peak,Dry,517,1192,295,179,38
Kibuye Roundabout,2026-06-19,8,Peak,Dry,464,1409,288,198,18
Kibuye Roundabout,2026-06-19,8,Peak,Dry,435,893,279,200,23
Kibuye Roundabout,2026-06-19,9,Off-Peak,Dry,560,1088,329,217,12
Kibuye Roundabout,2026-06-19,9,Off-Peak,Dry,578,1550,228,176,35
Kibuye Roundabout,2026-06-19,9,Off-Peak,Dry,593,921,223,271,21
Kibuye Roundabout,2026-06-19,9,Off-Peak,Dry,551,1164,243,182,18
Kibuye Roundabout,2026-06-19,10,Off-Peak,Dry,260,561,142,123,12
Kibuye Roundabout,2026-06-19,10,Off-Peak,Dry,249,471,117,118,8
Kibuye Roundabout,2026-06-19,10,Off-Peak,Dry,255,744,109,110,17
Kibuye Roundabout,2026-06-19,10,Off-Peak,Dry,266,490,99,121,17
Kibuye Roundabout,2026-06-19,11,Off-Peak,Dry,201,393,80,61,7
Kibuye Roundabout,2026-06-19,11,Off-Peak,Dry,175,458,76,66,3
Kibuye Roundabout,2026-06-19,11,Off-Peak,Dry,150,416,100,54,9
Kibuye Roundabout,2026-06-19,11,Off-Peak,Dry,174,527,87,68,4
Kibuye Roundabout,2026-06-19,12,Off-Peak,Dry,167,380,72,80,12
Kibuye Roundabout,2026-06-19,12,Off-Peak,Dry,185,554,117,59,10
Kibuye Roundabout,2026-06-19,12,Off-Peak,Dry,261,583,123,103,6
Kibuye Roundabout,2026-06-19,12,Off-Peak,Dry,201,465,105,84,4
Kibuye Roundabout,2026-06-19,13,Off-Peak,Dry,134,419,87,51,8
Kibuye Roundabout,2026-06-19,13,Off-Peak,Dry,241,403,134,77,10
Kibuye Roundabout,2026-06-19,13,Off-Peak,Dry,236,538,100,106,13
Kibuye Roundabout,2026-06-19,13,Off-Peak,Dry,174,380,84,60,5
Kibuye Roundabout,2026-06-19,14,Off-Peak,Dry,287,500,114,99,12
Kibuye Roundabout,2026-06-19,14,Off-Peak,Dry,152,471,88,48,10
Kibuye Roundabout,2026-06-19,14,Off-Peak,Dry,235,757,155,83,17
Kibuye Roundabout,2026-06-19,14,Off-Peak,Dry,276,544,153,87,16
Kibuye Roundabout,2026-06-19,15,Off-Peak,Dry,251,528,120,89,6
Kibuye Roundabout,2026-06-19,15,Off-Peak,Dry,239,449,141,99,6
Kibuye Roundabout,2026-06-19,15,Off-Peak,Dry,215,669,140,102,8
Kibuye Roundabout,2026-06-19,15,Off-Peak,Dry,177,627,105,76,5
Kibuye Roundabout,2026-06-19,16,Peak,Dry,516,1258,238,223,10
Kibuye Roundabout,2026-06-19,16,Peak,Dry,527,1689,334,162,18
Kibuye Roundabout,2026-06-19,16,Peak,Dry,495,1148,243,234,33
Kibuye Roundabout,2026-06-19,16,Peak,Dry,481,1004,223,226,13
Kibuye Roundabout,2026-06-19,17,Peak,Dry,463,1116,265,211,16
Kibuye Roundabout,2026-06-19,17,Peak,Dry,396,1105,218,162,10
Kibuye Roundabout,2026-06-19,17,Peak,Dry,606,1454,234,298,30
Kibuye Roundabout,2026-06-19,17,Peak,Dry,390,922,274,128,12
Kibuye Roundabout,2026-06-19,18,Peak,Dry,699,1430,252,308,53
Kibuye Roundabout,2026-06-19,18,Peak,Dry,596,1459,231,204,23
Kibuye Roundabout,2026-06-19,18,Peak,Dry,418,1309,227,168,24
Kibuye Roundabout,2026-06-19,18,Peak,Dry,541,1534,313,231,11
Kibuye Roundabout,2026-06-19,19,Off-Peak,Dry,645,1639,290,309,14
Kibuye Roundabout,2026-06-19,19,Off-Peak,Dry,491,1338,286,237,12
Kibuye Roundabout,2026-06-19,19,Off-Peak,Dry,552,1346,261,253,25
Kibuye Roundabout,2026-06-19,19,Off-Peak,Dry,481,900,236,178,29
Kibuye Roundabout,2026-06-19,20,Off-Peak,Dry,169,427,100,79,5
Kibuye Roundabout,2026-06-19,20,Off-Peak,Dry,208,450,88,72,6
Kibuye Roundabout,2026-06-19,20,Off-Peak,Dry,236,368,118,71,9
Kibuye Roundabout,2026-06-19,20,Off-Peak,Dry,276,461,123,117,11
Kibuye Roundabout,2026-06-19,21,Off-Peak,Dry,227,509,141,96,14
Kibuye Roundabout,2026-06-19,21,Off-Peak,Dry,162,449,97,54,4
Kibuye Roundabout,2026-06-19,21,Off-Peak,Dry,217,525,93,68,11
Kibuye Roundabout,2026-06-19,21,Off-Peak,Dry,198,551,115,93,13
Kibuye Roundabout,2026-06-20,6,Off-Peak,Dry,218,712,108,84,17
Kibuye Roundabout,2026-06-20,6,Off-Peak,Dry,232,469,160,113,18
Kibuye Roundabout,2026-06-20,6,Off-Peak,Wet (Rain),148,409,70,62,10
Kibuye Roundabout,2026-06-20,6,Off-Peak,Dry,147,375,79,53,11
Kibuye Roundabout,2026-06-20,7,Peak,Dry,629,1294,340,264,19
